郵遞區號,縣市名稱,鄉鎮市區,原始路名,投遞範圍
96343,臺東縣,太麻里鄉,美和,全
96341,臺東縣,太麻里鄉,泰王路,全
96346,臺東縣,太麻里鄉,站前路,全
96343,臺東縣,太麻里鄉,荒野,全
96341,臺東縣,太麻里鄉,麻利霧,全
96344,臺東縣,太麻里鄉,富山,全
96343,臺東縣,太麻里鄉,復興屯,全
96346,臺東縣,太麻里鄉,森川,全
96346,臺東縣,太麻里鄉,順安路,全
96343,臺東縣,太麻里鄉,新吉,全
96341,臺東縣,太麻里鄉,新香蘭,全
96344,臺東縣,太麻里鄉,溫泉,全
96343,臺東縣,太麻里鄉,溪埔,全
96341,臺東縣,太麻里鄉,溪頭,全
96343,臺東縣,太麻里鄉,漁場,全
96341,臺東縣,太麻里鄉,德其里,全
96341,臺東縣,太麻里鄉,德其街,全
96342,臺東縣,太麻里鄉,德輝路,全
96341,臺東縣,太麻里鄉,德興路,全
96341,臺東縣,太麻里鄉,橋頭,全
96341,臺東縣,太麻里鄉,曙光街,全
96341,臺東縣,太麻里鄉,舊香蘭,全
96441,臺東縣,金峰鄉,正興,全
96441,臺東縣,金峰鄉,新富,全
96443,臺東縣,金峰鄉,新興,全
96441,臺東縣,金峰鄉,嘉蘭,全
96444,臺東縣,金峰鄉,賓茂,全
96444,臺東縣,金峰鄉,歷坵,全
96542,臺東縣,大武鄉,大竹,全
96541,臺東縣,大武鄉,大武街,全
96541,臺東縣,大武鄉,大武街保安巷,全
96544,臺東縣,大武鄉,大鳥,全
96541,臺東縣,大武鄉,山林路,全
96542,臺東縣,大武鄉,工作地,全
96542,臺東縣,大武鄉,中溪路,全
96543,臺東縣,大武鄉,太湖路,全
96541,臺東縣,大武鄉,水源山,全
96542,臺東縣,大武鄉,加津林,全
96544,臺東縣,大武鄉,加羅坂,全
96544,臺東縣,大武鄉,古庄路,全
96541,臺東縣,大武鄉,民生街,全
96541,臺東縣,大武鄉,民有街,全
96541,臺東縣,大武鄉,民治街,全
96541,臺東縣,大武鄉,民族街,全
96541,臺東縣,大武鄉,民權街,全
96541,臺東縣,大武鄉,民權街中源巷,全
96541,臺東縣,大武鄉,同心街,全
96541,臺東縣,大武鄉,同心街協力巷,全
96543,臺東縣,大武鄉,安興路,全
96541,臺東縣,大武鄉,和平,全
96541,臺東縣,大武鄉,尚武路,全
96544,臺東縣,大武鄉,金虎路,全
96543,臺東縣,大武鄉,金龍路,全
96543,臺東縣,大武鄉,南安路,全
96541,臺東縣,大武鄉,客庄路,全
96541,臺東縣,大武鄉,政通三街,全
96541,臺東縣,大武鄉,政通四街,全
96541,臺東縣,大武鄉,政通五街,全
96541,臺東縣,大武鄉,政通路,全
96544,臺東縣,大武鄉,崁仔腳,全
96543,臺東縣,大武鄉,麻園路,全
96542,臺東縣,大武鄉,富山,全
96542,臺東縣,大武鄉,富南,全
96541,臺東縣,大武鄉,復興路,全
96541,臺東縣,大武鄉,朝庸路,全
96541,臺東縣,大武鄉,圓山路,全
96542,臺東縣,大武鄉,愛國蒲,全
96544,臺東縣,大武鄉,達萬,全
96541,臺東縣,大武鄉,達興,全
96541,臺東縣,大武鄉,福全街,全
96541,臺東縣,大武鄉,福安街,全
96541,臺東縣,大武鄉,福德街,全
96543,臺東縣,大武鄉,鳳陽路,全
96541,臺東縣,大武鄉,學府路,全
96541,臺東縣,大武鄉,濱海路,全
96541,臺東縣,大武鄉,環港路,全
96692,臺東縣,達仁鄉,土坂,全
96692,臺東縣,達仁鄉,台坂,全
96693,臺東縣,達仁鄉,白雲山莊,全
96693,臺東縣,達仁鄉,光華農場,全
96693,臺東縣,達仁鄉,安朔,全
96693,臺東縣,達仁鄉,安朔路,全
96693,臺東縣,達仁鄉,南田,全
96693,臺東縣,達仁鄉,南田路,全
96692,臺東縣,達仁鄉,啦里吧,全
96693,臺東縣,達仁鄉,陶然莊,全
96693,臺東縣,達仁鄉,復興路,全
96693,臺東縣,達仁鄉,森永,全
